"","V1","V2","V3","V4","V5","V6"
"1",0.0248171621041674,0.0539390589986915,0.546594711421134,0.15080841801538,0.169119711476203,0.0547209379844244
"2",0.0216570948772493,0.0438113364750089,0.450888128201635,0.0056276595426195,0.258320905368507,0.21969487553498
"3",0.236763095388666,0.183444546439247,0.400063415102024,0.0264893670415195,0.0974775867068067,0.0557619893217372
"4",0.0271708333614485,0.263701324979056,0.495382598357236,0.0679399459010348,0.0576632637684924,0.0881420336327324
"5",0.287152628761805,0.0762574065991077,0.391485115538292,0.0382643740850019,0.111923245800872,0.0949172292149225
"6",0.00252964900024537,0.019417012302931,0.479024187205132,0.123215793493143,0.341615552739087,0.034197805259462
"7",0.0386265431809395,0.114963850334753,0.378290683450271,0.149019661753048,0.0268182977481053,0.292280963532883
"8",0.193275360130957,0.0375842953099358,0.534553919107777,0.103141382452234,0.0423098890666792,0.0891351539324171
"9",0.0899072546097518,0.3536994865878,0.224029661284302,0.0167134906254593,0.202173543833618,0.11347656305907
"10",0.0490021168440338,0.260095621287131,0.264289148020376,0.0522555739315129,0.341816188621999,0.032541351294947
"11",0.308097971091202,0.11045700661301,0.289568245722887,0.0113270901061356,0.215940778635377,0.0646089078313872
"12",0.131014991739288,0.167606700340061,0.247389194464091,0.0411374721115626,0.40692111389555,0.00593052744944719
"13",0.318888053374288,0.0379432756737226,0.432112642562806,0.11856659613465,0.00786764996644082,0.084621782288093
"14",0.102864966384228,0.0813770152898721,0.399996066968738,0.152035238666535,0.201928115128998,0.0617985975616289
"15",0.0202995311281386,0.098558090070341,0.470792202191645,0.0199490817448588,0.12128622838929,0.269114866475727
"16",0.0534118194679241,0.0540723997085765,0.224016763064477,0.0301389157295444,0.52933859053606,0.109021511493418
"17",0.0615466143328776,0.123044981788245,0.290497128217804,0.0229506744203327,0.299675618054946,0.202284983185795
"18",0.0360866815776143,0.214868410208847,0.281981978286975,0.221821549546235,0.217985841265756,0.0272555391145723
"19",0.192776520392141,0.187248782947703,0.368865196306239,0.10360452408684,0.110580385982,0.0369245902850767
"20",0.171153086258195,0.106843709660534,0.443351543028016,0.0332511496205763,0.0969823482812902,0.148418163151389
"21",0.0245669965836476,0.140914713866214,0.374424965140306,0.028551318439936,0.290320603897659,0.141221402072238
