"","V1","V2","V3","V4","V5","V6"
"1",0.286682704157328,0.169496137038231,0.351564147868878,0.0768393125407217,0.0486921337409828,0.0667255646538584
"2",0.398614119171472,0.355412543192656,0.0126551288565864,0.039646296864481,0.115871918149101,0.077799993765703
"3",0.0913249754275713,0.0840780501880911,0.205422651987166,0.00618133305087042,0.561471795043803,0.0515211943024977
"4",0.220031430305987,0.17782707316692,0.324796431386582,0.0486878466215923,0.225773333163523,0.00288388535539588
"5",0.0378479830175143,0.37839022788207,0.0563469771247715,0.0752103545602428,0.435953058593509,0.0162513988218919
"6",0.175866787877943,0.0486994345009893,0.267605538635486,0.0266626989516292,0.370732885074856,0.110432654959096
"7",0.00130520829473967,0.188809838329739,0.222474179165052,0.0214425907408782,0.555889843348555,0.0100783401210368
"8",0.00745712354036462,0.179012143532391,0.262757313967666,0.057951322815142,0.459497209239419,0.0333248869050177
"9",0.206792597955766,0.17555261523562,0.360978926020112,0.00685306301257458,0.18716206017616,0.0626607375997675
"10",0.173062349076556,0.00584717444935488,0.272249759009091,0.0409269750558902,0.433916425999965,0.0739973164091427
"11",0.248461173803014,0.372279094169052,0.16999221110064,0.00242587069040035,0.0611553389788146,0.145686311258079
"12",0.16042487151395,0.157328784073982,0.37886075833217,0.04380680310532,0.0799594184770007,0.179619364497576
"13",0.33579146418881,0.0677842044657644,0.454297381182341,0.0221002521571516,0.107251635259829,0.0127750627461035
"14",0.358839875920119,0.104760258558384,0.353718299051246,0.0823711153342948,0.0455967182051351,0.0547137329308215
"15",0.379257314878774,0.104137547731594,0.197716270561477,0.0700303114165708,0.180595725091066,0.0682628303205183
"16",0.0689948216316682,0.272466376735749,0.240086529926165,0.129808740294154,0.162099977359025,0.126543554053238
"17",0.426085421844163,0.0268612190838958,0.307931583190809,0.0416358119702975,0.123366315335793,0.0741196485750419
"18",0.0916459507087117,0.0899613363812917,0.478059904205417,0.102311119536164,0.170051936640368,0.0679697525280469
"19",0.0704282806963773,0.217090277416905,0.0609093473263084,0.00322303683953012,0.497106897278662,0.151242160442217
"20",0.233949284167582,0.33348638465632,0.0796508085334062,0.0798912750739775,0.187495693804771,0.0855265537639438
"21",0.227008945022607,0.0742162983890922,0.491231619332468,0.0928465699532621,0.00856926129696436,0.106127306005606
"22",0.189058915679824,0.16241781180347,0.444401291956412,0.126915689097839,0.0392821816563855,0.03792410980607
"23",0.0212226079648824,0.253470624515896,0.234650869967386,0.0586593517884225,0.256348686547563,0.175647859215851
"24",0.103373062070578,0.197430831971289,0.336634776501991,0.00207454168490945,0.295734848784178,0.064751938987055
"25",0.193522410140749,0.168662117011688,0.162239648006775,0.0550459933538469,0.361200428841282,0.0593294026456595
"26",0.0590495144447206,0.0641505838172918,0.319869105625839,0.0561500593244942,0.416511098106092,0.0842696386815625
"27",0.32967511203173,0.0608582874227179,0.239075536482621,0.0219355987802386,0.313021639918871,0.0354338253638211
"28",0.486742563223695,0.0554974210171434,0.319920168441699,0.00725593221790472,0.000672709491073987,0.129911205608484
"29",0.0599574769472812,0.0739354258817751,0.312268566267539,0.122387862251216,0.419541003003475,0.011909665648713
"30",0.47236438759454,0.107901320769614,0.231715591992958,0.000802448096906781,0.18560210180605,0.00161414973993113
"31",0.0785984029380052,0.175244728704291,0.335456782072032,0.0307768004537721,0.224997288952741,0.15492599687916
"32",0.113518986373803,0.242509547555395,0.113629849298289,0.0122023041648315,0.504505462415781,0.0136338501919008
"33",0.170810683504767,0.197133298959717,0.348411005203101,0.0043398235042127,0.194179476063011,0.0851257127651916
"34",0.131719098871047,0.356323747254228,0.202103046950353,0.012099013122479,0.252300257290612,0.045454836511281
"35",0.246673673586138,0.329149042095197,0.17379951660917,0.0824280220236371,0.152031586633775,0.0159181590520828
"36",0.087081301502865,0.282464508653813,0.402173026675166,0.156379065409025,0.00839465014186376,0.0635074476172679
"37",0.000221052930309831,0.140929719411515,0.326370968152741,0.020000878454606,0.331087108378438,0.18139027267239
"38",0.416238406887516,0.150960625492228,0.368634630595561,6.05865918418907e-05,0.0567767458215287,0.00732900461132436
"39",0.230401389222761,0.287022783084532,0.15775361110673,0.0689518483782447,0.167477411535919,0.0883929566718128
"40",0.137134011781173,0.0598005908708952,0.52526170542092,0.0938488789492377,0.143495447972482,0.0404593650052919
"41",0.170946346111558,0.0265742356335441,0.369413115230175,0.00871287310145769,0.337555719966734,0.0867977099565311
"42",0.0353317883839727,0.436827162426958,0.409078037265267,0.0206559526750582,0.0534113802521644,0.0446956789965792
"43",0.0273908231400787,0.37692981201326,0.171562230545807,0.156726875388702,0.179535539264411,0.0878547196477416
"44",0.0175780945685402,0.386292239427049,0.387028274629308,0.0292706764834154,0.144727313712333,0.0351034011793534
"45",0.0249915342559237,0.110096026247802,0.155699498432534,0.0286277746873652,0.595087466481208,0.085497699895167
"46",0.124968172486407,0.280520057256083,0.316307282039125,0.0870094434527419,0.161447777696747,0.029747267068896
"47",0.0448982929870784,0.0269765776039899,0.120361198534719,0.0433160036148309,0.720217776283705,0.044230150975676
"48",0.0636303355961892,0.3302555035186,0.367713715710001,0.0251001989431935,0.129149780128795,0.0841504661032214
"49",0.135642543817644,0.0441440606101378,0.305655717741451,0.0954335769988711,0.211967552083413,0.207156548748483
"50",0.187975064350019,0.133035392113319,0.299409819860857,0.0411055492842453,0.252668504434963,0.0858056699565964
"51",0.154896032831108,0.24557288848163,0.376546447771091,0.061841245704713,0.0552954386416999,0.105847946569758
"52",0.563341799738015,0.0732459825637384,0.304197824807818,0.0470154544231255,0.00618931740261225,0.00600962106469008
"53",0.138521199568555,0.00230544338906943,0.372170179574387,0.128699606523811,0.183854642676326,0.174448928267851
"54",0.145480377172912,0.46135721416219,0.332179092668475,0.0329056632362602,0.0226175990018134,0.00546005375834993
