"","V1","V2","V3","V4","V5","V6"
"1",0.122215620349079,0.0045372087658002,0.403964667854508,0.34122907853413,0.0482381739208388,0.0798152505756442
"2",0.0317084911156076,0.0294942994327304,0.52765379281334,0.36595837634294,0.00579675875939217,0.0393882815359895
"3",0.0286041912546718,0.00827576375621258,0.450312479222011,0.40950549705148,0.0901551843404058,0.0131468843752188
"4",0.00981721590841973,0.00961214784456335,0.523508981354057,0.439584533102179,0.0133180062312757,0.00415911555950562
"5",0.0418299283888713,0.02232201309909,0.403400764562711,0.404438673485892,0.0858342992032654,0.0421743212601704
"6",0.0103308801045075,0.0245568412633888,0.471471857938627,0.417166647496943,0.0266302205511244,0.04984355264541
"7",0.0448368714340181,0.014324210685947,0.42185594340411,0.391514080240009,0.0309039970037446,0.0965648972321705
"8",0.013649527553683,0.00349166418752359,0.519624819270026,0.427371019348429,0.0234341305574268,0.0124288390829117
"9",0.0461674251534632,0.00445452933089181,0.513711011992862,0.384532332658153,0.0456777855112661,0.00545691535336471
"10",0.0706769934389512,0.0341977091444144,0.474619963370306,0.354914727473766,0.0404900901623758,0.0251005164101862
"11",0.10903495475264,0.107581411061439,0.385553353207311,0.284850695525634,0.0123047967896832,0.100674788663292
"12",0.0829978563912472,0.00524331316020388,0.342320470696529,0.408147618679401,0.0706415749977092,0.0906491660749107
"13",0.00292996744881128,0.000466290586311525,0.504718641582334,0.411584879179372,0.06888523340941,0.0114149877937615
"14",0.0422202221433622,0.00252419942442115,0.534268901781972,0.301710447668528,0.00777038324077532,0.111505845740942
"15",0.00705759721354037,0.016760845032412,0.476830958310822,0.452050718889024,0.0236593264170642,0.0236405541371379
"16",0.0281775152140959,0.0152684011321877,0.43254520492197,0.438268198590719,0.0295039527765766,0.056236727364451
"17",0.0175638276364676,0.0275180965221767,0.445440632779784,0.360816486674715,0.0362221695038485,0.112438786883008
"18",0.00111236440110726,0.0787741819902023,0.414920361557027,0.418360230419618,0.0567744650759466,0.0300583965560988
"19",0.0193300457019937,0.00127627842625171,0.462445637455047,0.369231908083848,0.104917665390248,0.0427984649426119
"20",0.000458044445194461,0.0262159648316457,0.516847298521131,0.410221606356532,0.0153589937728555,0.0308980920726412
"21",0.00184115667117619,0.0480026665616635,0.498057371183017,0.431994137362093,0.00634881809004536,0.0137558501320048
"22",0.00730211935608129,0.00460882522943991,0.502611126265982,0.41242732858771,0.0513259141661279,0.0217246863946583
"23",0.0326565769956733,0.00301084925580947,0.47558913961596,0.409312087576309,0.0468930230814339,0.032538323474814
"24",0.00611768292173353,0.00610105978850314,0.543987696801633,0.386929717671794,0.0139377239950026,0.0429261188213345
"25",0.0403145890577297,0.044224468687114,0.533143138609835,0.313327077051564,0.0334924874453889,0.0354982391483677
"26",0.0222051510295057,0.0417604996862649,0.428052682968147,0.395430533021896,0.030678436036916,0.081872697257271
"27",0.0223587643560575,0.016051398182509,0.362932430392655,0.359410242124781,0.197378137112992,0.0418690278310062
"28",0.0452380613025967,0.0246296814410294,0.484508176093489,0.388284348499574,0.0231181420564983,0.0342215906068128
"29",0.0233436448396648,0.048541653000153,0.43537782654639,0.394536823865324,0.0979909898089786,0.000209061939489791
"30",0.020580355618447,0.0172905534344244,0.483454525938276,0.291015502373325,0.0815635997244561,0.106095462911071
"31",0.00510469720820963,0.00591382851201834,0.489007045373338,0.390479114351108,0.0355124317162018,0.0739828828391235
"32",0.0292197337747474,0.0110501538168603,0.507506245155721,0.414713751336997,0.00784513150378567,0.029664984411889
"33",0.0115391166260926,0.0307538686020371,0.515681081292899,0.407862203772138,0.0164500661083856,0.0177136635984482
"34",0.0163139057744099,0.00965591681940564,0.460382928887378,0.364941664682982,0.126938137227276,0.0217674466085482
"35",0.000298168926710839,0.022011842725341,0.480190530289585,0.378044383991294,0.0576185844971653,0.061836489569904
"36",0.055786685608067,0.0219882182770137,0.399270146902212,0.305284979672183,0.0940902363406696,0.123579733199855
"37",0.0318571656493134,0.109139200616978,0.423414058377223,0.32174899419613,0.0621220783327657,0.0517185028275891
"38",0.0274946937378374,0.0259965726910362,0.462154613559406,0.312214807480036,0.131752097183818,0.040387215347867
"39",0.00262111911679204,0.0229152939456638,0.472288414532731,0.420258652331844,0.026263925052136,0.055652595020834
"40",0.0697589950378497,0.0115692444648293,0.516774237849539,0.323048535437355,0.053257269896323,0.0255917173141042
"41",0.0133156340025051,0.0198983149320697,0.43458895611645,0.449425861711495,0.0120324448870141,0.0707387883504661
"42",0.030678921074791,0.124918879000958,0.447996997731719,0.342562337437431,0.0437734786814499,0.010069386073651
"43",0.00908287953161867,0.0254859886740491,0.467077653795528,0.4532670365779,0.0233807702883499,0.0217056711325544
"44",0.0140804871630685,0.00604779421332864,0.501751900867051,0.455776968726267,0.00388283729151636,0.0184600117387681
"45",0.00565373254539908,0.0451655225522565,0.531184402757157,0.354239655527067,0.0230836386490353,0.0406730479690853
"46",0.0210629856818814,0.00250963834459474,0.507307398925814,0.363437875663951,0.0624885875679595,0.0431935138157994
"47",0.0395153297208281,0.107188632978775,0.417917586088946,0.325300918530936,0.0711350181459442,0.0389425145345697
"48",0.0196285503727173,0.0108691566057312,0.450050699507979,0.413166339009333,0.0989693021356916,0.00731595236854743
"49",0.0103729806168393,0.039100807290212,0.462730070651321,0.427296629643611,0.0596617613298698,0.000837750468147708
"50",0.0183472586889909,0.0344847218089491,0.493228159974407,0.418297273625934,2.13997260728908e-05,0.0356211861756466
"51",0.00166157054973542,0.00439297813629581,0.540662405302796,0.444256964278781,0.000359784232588321,0.00866629749980383
"52",0.0371147593746098,0.0906657461592391,0.40571385155446,0.327306762938398,0.0385369167424636,0.100661963230829
"53",0.0372098308562928,0.00582237510822449,0.439535737755743,0.429351294778234,0.0874577908533609,0.000622970648145376
"54",0.0590249636300018,0.0208579946712626,0.400489950006461,0.314248064010876,0.0617194211092644,0.143659606572134
"55",0.0546328704632441,0.00295225655621831,0.457456040716949,0.448791214500555,0.029750398289768,0.00641721947326503
"56",0.012347992984418,0.00732513720678957,0.50924553599008,0.439929361856511,0.00973761576966556,0.021414356192535
"57",0.0221569472156029,0.048629574430733,0.45515252439926,0.407413293972793,0.0647458009892495,0.00190185899236193
"58",0.0362276506335397,0.0240035314709815,0.493025266832441,0.395105400438401,0.00338375910162165,0.0482543915230156
"59",0.0616422000879064,0.0122668394024612,0.519390477797936,0.357441425435642,0.00528360196230926,0.043975455313745
"60",0.00414031069418536,0.000249992527629418,0.533296982256407,0.451481754523188,0.00449146959774092,0.00633949040084986
"61",0.00342603067449454,0.0152215813333824,0.44292910109334,0.435941837261283,0.0376115560248209,0.0648698936126791
"62",0.0373667428495546,0.00395741940176909,0.486048588600844,0.430248818471412,0.00910802045062909,0.0332704102257912
"63",0.00212986126694556,0.00861888580238498,0.503845233357855,0.399787804718368,0.0251420638559904,0.0604761509984556
"64",0.0503926639846195,0.0157039952770897,0.53200240737255,0.363024557887652,0.0177612023100896,0.0211151731679985
"65",0.0411898304189613,0.0164548454508658,0.436873861535473,0.366962733673585,0.0816923467098921,0.0568263822112223
"66",0.0100373699018335,0.01118368733015,0.400264980616973,0.43067102407212,0.0754118104571118,0.072431127621812
"67",0.0175254464034273,0.0113522154708333,0.485496085811122,0.437099843450405,0.0272930581232431,0.0212333507409691
"68",0.0182734907076865,0.00802608953271654,0.414064707085633,0.423768225484349,0.117499092432512,0.0183683947571023
"69",0.00941835518403755,0.012754869637915,0.519592725656911,0.341404226068442,0.0397317378777356,0.0770980855749585
"70",0.0372558089161747,0.0663571243118768,0.408269808425639,0.302123851635913,0.0295013667198693,0.156492039990527
"71",0.0617569609763222,0.0181133501693386,0.426349104619009,0.365394224360395,0.0841492323507969,0.0442371275241384
"72",0.100875124328918,0.0513016316343636,0.451543145988926,0.299349004237407,0.0598751841392382,0.0370559096711465
"73",0.0132716089413268,0.0460987868744029,0.393410395913433,0.4691558721988,0.0709214326456744,0.00714190342636308
"74",0.00840278660801955,0.0179473899703614,0.50245232275413,0.463307071672046,0.00292295691416901,0.00496747208127387
"75",0.019258364346212,0.0477983314515939,0.510357189728774,0.41358148906954,0.00604665825361429,0.00295796715026557
"76",0.00369363137150766,0.00741947458555135,0.42646419147223,0.428541892979965,0.108523762540333,0.0253570470504123
"77",0.00325866940725141,0.0369374033142168,0.506844948280262,0.425897935351656,0.0131352510387681,0.0139257926078458
"78",0.00233881867344609,0.00357038298989446,0.512840284796339,0.454673920336223,0.00988049711739861,0.0166960960866981
"79",0.0370028719150231,0.0139385351689259,0.421993289449676,0.355056037560396,0.0814046831032966,0.0906045828026822
"80",0.0794367913506521,0.0522023109545745,0.439882991824404,0.38960793716362,0.0262437008368857,0.0126262678698644
"81",0.0143078051508814,0.0109348755577152,0.509250651497572,0.3935571663073,0.0718527619794645,9.6739507066628e-05
"82",0.0146233331478,0.0213460237449127,0.454724773717618,0.411880230211996,0.0461364554159279,0.0512891837617458
"83",0.000888472121536579,0.00684713304549954,0.520506854019568,0.386738957253354,0.0590846526113721,0.0259339309486695
"84",0.00409386361652745,0.00148853972771426,0.458387610311943,0.452562299514281,0.0706445966801339,0.0128230901494003
"85",0.0383031759304689,0.0126772774590265,0.460477396230045,0.454841594017511,0.0172532943205406,0.0164472620424081
"86",0.00763917460423824,0.00786908924064489,0.573738710442953,0.373766403864051,0.0345028928023341,0.00248372904577887
"87",0.0128156422806791,0.0378945861409993,0.457140528823302,0.438015286618547,0.0376840550504876,0.0164499010859854
"88",0.0300541967773192,0.00814971451007015,0.510940761479812,0.416131151646286,0.0245396229811518,0.0101845526053609
"89",0.0519086231842836,0.059168803321755,0.386192174461978,0.401781110058514,0.096834472615754,0.00411481635771551
"90",2.4749162807787e-05,0.0130075669565405,0.562608448536011,0.421201079648638,0.00031374013676398,0.00284441555923839
"91",0.00844494451452399,0.0236225163214944,0.511012765822096,0.453974871586959,0.00067719562250346,0.00226770613242344
"92",0.00758567818257827,0.00868264011123812,0.499166229999296,0.437834192711747,0.0222354381567528,0.0244958208383883
"93",0.00132979306548469,0.0412037686165732,0.434881888722404,0.474474999155296,0.0375348555658448,0.0105746948743973
"94",0.000897628256855123,0.103131691349519,0.462653868113359,0.378254159270863,0.0270455690081552,0.0280170840012492
"95",0.061980914231693,0.0283037303032244,0.449174868823287,0.414949725740962,0.0249418432065904,0.0206489176942429
"96",0.0587809539200146,0.00572457468334241,0.504777973723172,0.415834447610899,0.00125513368191548,0.0136269163806571
"97",0.00630672335661831,0.00782697557190208,0.487777867000805,0.452422602321696,0.00210430303665964,0.0435615287123187
"98",0.029468327388383,0.00442343698599787,0.43757444294772,0.419634142548521,0.062121073302829,0.0467785768265493
"99",0.0194134950423441,0.0588677408867274,0.448670338837233,0.438706827187546,0.024243083635878,0.0100985144102713
"100",0.00228683088775794,0.0157989043266182,0.487906030975597,0.389440909344923,0.088255225298064,0.0163120991670393
"101",0.105458708657993,0.0241446314412278,0.468657228852737,0.323618841941491,0.0598461727409421,0.0182744163656094
"102",0.040928742348169,0.0920973373449222,0.377963652462099,0.392895538173129,0.0265336994624459,0.0695810302092353
"103",0.00326143477760142,0.0293244971537095,0.50736623267823,0.422512350569662,0.00207197842926078,0.0354635063915357
"104",0.0306679665498183,0.0180154892872399,0.478711095597067,0.380691377343076,0.0221849028274402,0.0697291683953591
"105",0.032911766634168,0.0157357358701212,0.406053271495936,0.473090181369871,0.0381794079918015,0.0340296366381024
"106",0.0849589595653657,0.0683639360960765,0.40387223745456,0.368439751030978,0.0395683670725055,0.034796748780514
"107",0.008939836397262,0.0031803131437828,0.489663234766047,0.405890403290834,0.0838775249149493,0.00844868748712472
"108",0.0475425715321915,0.0423776814481017,0.498189438478397,0.3212127769089,0.0381601714160121,0.0525173602163978
"109",0.0545932511857289,0.0372577756463939,0.499420792666515,0.39839690225581,0.0064607213693405,0.00387055687621217
"110",0.016471670753301,0.0105632477690031,0.550264596593579,0.379277187111835,0.016604210851344,0.0268190869209386
"111",0.0151469738219745,0.00360603641223099,0.545369982971338,0.38749115594093,0.0169282205859545,0.0314576302675724
"112",0.131976981330793,0.0292909734057399,0.420655004670676,0.37049190434795,0.00235173311297947,0.0452334031318623
"113",0.035601127506235,0.032269531352711,0.490963939503615,0.404942143505416,0.0300876971887255,0.00613556094329827
"114",0.00518677028383526,0.0101869879514537,0.510791501501846,0.428113945201361,0.0169741013714921,0.0287466936900112
"115",0.0629554213986692,0.0238724292638746,0.413375284378185,0.405078516271784,0.0244500300926979,0.070268318594789
"116",0.0165662891072189,0.0398240227970378,0.597807744998846,0.30976763036754,0.00268390982903514,0.0333504029003228
"117",0.0239564041327616,0.0217398649366342,0.537084895200514,0.395220456838168,0.00663428724078826,0.0153640916511339
"118",0.00127177749827382,0.000701922714921085,0.526250841232184,0.452271995198325,0.000356906149730442,0.0191465572065661
"119",0.0429474324029397,0.0371376264707851,0.57346766383375,0.340273662262533,0.00516639333108358,0.00100722169890846
"120",0.0114380461475591,0.00622796941196931,0.45103315487338,0.286154394237236,0.149116835733896,0.0960295995959596
